Symbol	Description
00662	Asia Financial Holdings Ltd
00663	Swank International Manufacturing Co. Ltd
00665	Taifook Securities Group Ltd
00666	Yu Ming Investments Ltd
00668	Hong Kong Catering Management Ltd
00669	Techtronic Industries Co. Ltd
00670	China Eastern Airlines Corporation Ltd
00672	Barclays Asian Selection Fund Ltd-aseans
00673	China HealthCare Holdings Ltd
00674	United Power Investment Ltd
00675	K & P International Holdings Ltd
00676	Pegasus International Holdings Ltd
00677	Golden Resources Development International Ltd
00678	Star Cruises Ltd
00679	Asia Tele-Net And Technology Corporation Ltd
00680	Nan Hai Corporation Ltd
00681	Chinese People Gas Holdings Co. Ltd
00682	Chaoda Modern Agriculture (Holdings) Ltd
00683	Kerry Properties Ltd
00684	Allan International Holdings Ltd
00685	Ming Pao Enterprise Corporation Ltd
00686	Gay Giano International Group Ltd
00687	Tysan Holdings Ltd
00688	China Overseas Land & Investment Ltd
00689	Great Wall Cybertech Ltd
00690	Uni-Bio Science Group Ltd
00691	Shanshui Cement
00692	Ching Hing (Holdings) Ltd
00693	Tan Chong International Ltd
00694	Beijing Capital International Airport Co. Ltd
00695	Dongwu Cement Ltd
00696	TravelSky Technology Ltd
00697	Shougang Concord International Enterprises Co. Ltd
00698	Tongda Group Holdings Ltd
00699	Chia Hsin Cement Greater China Holding Corporation
00700	Tencent Holdings Ltd
00701	CNT Group Ltd
00702	Genesis Energy Holdings Ltd
00703	Innovo Leisure Recreation Holdings Ltd
00704	Frankie Dominion International Ltd
00705	Zhongda International Holdings Ltd Warrants 2006
00706	FinTronics Holdings Co. Ltd
00707	Co-Prosperity Holdings Ltd
00708	New Media Group Holdings Ltd
00709	Giordano International Ltd
00710	Varitronix International Ltd
00711	Chun Wo Holdings Ltd
00712	China Resources Cement Holdings Ltd
00713	World Houseware (Holdings) Ltd
00715	Hutchison Harbour Ring Ltd
00716	Singamas Container Holdings Ltd
00717	Emperor Capital Group Ltd
00718	Bestway International Holdings Ltd
00719	Shandong Xinhua Pharmaceutical Co. Ltd
00720	Wo Kee Hong (Holdings) Ltd
00721	Comtec Solar Systems Group Limited
00722	Delta Networks Inc
00723	Anex International Holdings Ltd
00724	Semtech International Holdings Ltd
00725	Perennial International Ltd
00726	South East Group Ltd
00727	VXL Capital Ltd
00728	China Telecom Corporation Ltd
00729	Carico Holdings Ltd
00730	Shougang Concord Grand (Group) Ltd
00731	Samson Paper Holdings Ltd
00732	Truly International Holdings Ltd
00733	Hopefluent Group Holdings Ltd
00735	China Power New Energy
00736	Northern International Holdings Ltd
00737	Hopewell Highway Infrastructure Ltd
00738	Le Saunda Holdings Ltd
00743	Asia Cement Holdings
00745	Wing Hong (Holdings) Ltd
00746	Lee & Man Holding Ltd
00747	Shenyang Public Utility Holdings Co. Ltd
00750	China Singyes Solar Tech
00751	Skyworth Digital Holdings Ltd
00752	Pico Far East Holdings Ltd
00753	Air China Ltd
00754	Hopson Development Holdings Ltd
00755	Shanghai Zendai Property Ltd
00756	Iquorum Cybernet W0404
00757	Solargiga Energy Holdings Ltd
00758	Junefield Department Store Group Ltd
00759	CEC International Holdings Ltd
00760	Tomorrow International Holdings Ltd
00761	Peking Apparel International Group Ltd
00762	China Unicom Ltd
00763	ZTE Corporation
00764	Eternity Investment Limited
00765	Perfectech International Holdings Ltd
00766	Sino Prosper Holdings Ltd
00767	Pacific Plywood Holdings Ltd
00768	UBA Investments Ltd
